metode;size;bit;pca ;tipe kernel;c;acc
bsif;9x9;5;0,4;poly;100;85,156
bsif;9x9;11;1;poly;100;85,052
bsif;11x11;5;1;poly;100;85
bsif;9x9;11;0,8;poly;100;85
bsif;9x9;9;0,2;poly;100;85
bsif;9x9;11;0,6;poly;100;84,896
bsif;11x11;5;0,6;poly;100;84,896
bsif;11x11;5;0,8;poly;100;84,792
bsif;9x9;7;0,4;poly;100;84,792
bsif;13x13;12;0,2;poly;10;84,583
bsif;9x9;9;0,4;poly;10;84,479
bsif;11x11;11;0,2;poly;10;84,375
bsif;11x11;6;1;poly;10;84,375
bsif;11x11;6;0,8;poly;10;84,271
bsif;5x5;8;0,6;poly;100;84,271
bsif;5x5;8;0,4;poly;100;84,219
bsif;11x11;5;0,4;poly;100;84,167
bsif;11x11;6;0,6;poly;10;84,063
bsif;5x5;8;1;poly;100;84,063
bsif;5x5;8;0,8;poly;100;84,063
bsif;13x13;6;0,2;poly;10;83,958
bsif;9x9;8;0,8;poly;100;83,958
bsif;11x11;12;0,6;poly;100;83,802
bsif;9x9;11;0,4;poly;100;83,802
bsif;9x9;8;1;poly;100;83,802
bsif;9x9;8;0,6;poly;100;83,698
bsif;5x5;5;0,6;poly;100;83,646
bsif;9x9;10;0,2;poly;10;83,594
bsif;11x11;12;0,8;poly;100;83,542
bsif;9x9;7;1;poly;10;83,49
bsif;9x9;7;0,8;poly;10;83,49
bsif;5x5;10;0,2;poly;100;83,49
bsif;11x11;12;1;poly;100;83,438
bsif;5x5;5;1;poly;100;83,438
bsif;11x11;12;0,4;poly;100;83,385
bsif;5x5;5;0,8;poly;100;83,385
bsif;5x5;5;0,4;poly;100;83,385
bsif;9x9;7;0,6;poly;10;83,073
bsif;9x9;11;0,6;poly;10;83,073
bsif;11x11;5;1;poly;10;83,021
bsif;11x11;5;0,6;poly;10;83,021
bsif;17x17;10;0,4;poly;1;82,969
bsif;11x11;8;0,2;poly;100;82,917
bsif;9x9;11;1;poly;10;82,917
bsif;11x11;5;0,8;poly;10;82,865
bsif;9x9;5;0,6;poly;10;82,865
bsif;7x7;5;0,2;poly;10;82,865
bsif;9x9;8;0,4;poly;100;82,865
bsif;9x9;11;0,8;poly;10;82,865
bsif;11x11;6;0,4;poly;10;82,813
bsif;13x13;5;0,2;poly;10;82,76
bsif;17x17;10;0,6;poly;1;82,604
bsif;5x5;8;0,2;poly;100;82,604
bsif;9x9;5;0,8;poly;10;82,5
bsif;11x11;7;0,2;poly;100;82,5
bsif;11x11;5;0,4;poly;10;82,448
bsif;11x11;7;0,2;poly;10;82,448
bsif;9x9;11;0,4;poly;10;82,396
bsif;17x17;10;0,8;poly;1;82,344
bsif;17x17;10;1;poly;1;82,344
bsif;11x11;12;0,6;poly;10;82,344
bsif;9x9;5;1;poly;10;82,344
bsif;17x17;9;0,6;poly;1;82,24
bsif;9x9;7;0,4;poly;10;82,24
bsif;17x17;9;0,4;poly;1;82,135
bsif;17x17;9;0,8;poly;1;82,083
bsif;11x11;12;0,8;poly;10;82,083
bsif;17x17;9;1;poly;1;82,031
bsif;11x11;12;1;poly;10;82,031
bsif;11x11;12;0,4;poly;10;82,031
bsif;9x9;5;0,4;poly;10;81,875
bsif;9x9;9;0,2;poly;10;81,823
bsif;15x15;9;0,4;poly;1;81,719
bsif;13x13;10;0,4;poly;1;81,667
bsif;11x11;12;0,2;poly;100;81,615
bsif;15x15;9;0,6;poly;1;81,458
bsif;9x9;7;0,2;poly;100;81,406
bsif;9x9;6;0,8;poly;100;81,354
bsif;13x13;10;0,6;poly;1;81,302
bsif;15x15;9;0,8;poly;1;81,25
bsif;9x9;6;1;poly;100;81,25
bsif;15x15;10;0,4;poly;1;81,198
bsif;9x9;6;0,6;poly;100;81,198
bsif;15x15;9;1;poly;1;81,146
bsif;13x13;10;0,8;poly;1;81,094
bsif;13x13;10;1;poly;1;81,094
bsif;17x17;10;0,2;poly;1;80,99
bsif;17x17;9;0,2;poly;1;80,885
bsif;15x15;10;0,6;poly;1;80,833
bsif;9x9;12;0,6;poly;100;80,781
bsif;9x9;12;0,8;poly;100;80,677
bsif;9x9;12;1;poly;100;80,677
bsif;5x5;5;0,2;poly;100;80,625
bsif;15x15;10;0,8;poly;1;80,573
bsif;15x15;10;1;poly;1;80,521
bsif;9x9;6;0,4;poly;100;80,521
bsif;17x17;11;0,4;poly;1;80,417
bsif;9x9;8;0,8;poly;10;80,417
bsif;11x11;8;0,2;poly;10;80,365
bsif;9x9;12;0,4;poly;100;80,365
bsif;9x9;8;1;poly;10;80,26
bsif;9x9;11;0,2;poly;100;80,26
bsif;9x9;8;0,6;poly;10;80,208
bsif;9x9;5;0,2;poly;100;80,156
bsif;7x7;9;1;poly;100;80,104
bsif;7x7;9;0,8;poly;100;80,052
bsif;9x9;8;0,4;poly;10;80
bsif;17x17;11;0,6;poly;1;79,948
bsif;7x7;9;0,6;poly;100;79,792
bsif;5x5;7;0,6;poly;100;79,688
bsif;17x17;11;0,8;poly;1;79,635
bsif;15x15;10;0,2;poly;1;79,635
bsif;5x5;7;1;poly;100;79,635
bsif;11x11;12;0,2;poly;10;79,583
bsif;5x5;7;0,4;poly;100;79,583
bsif;5x5;7;0,8;poly;100;79,583
bsif;7x7;10;0,8;poly;100;79,531
bsif;17x17;11;1;poly;1;79,479
bsif;17x17;11;0,2;poly;1;79,479
bsif;7x7;10;0,6;poly;100;79,479
bsif;7x7;10;1;poly;100;79,479
bsif;7x7;6;0,6;poly;100;79,271
bsif;7x7;9;0,4;poly;100;79,271
bsif;7x7;6;0,8;poly;100;79,219
bsif;7x7;6;1;poly;100;79,219
bsif;7x7;10;0,4;poly;100;79,01
bsif;13x13;10;0,2;poly;1;78,958
bsif;9x9;11;0,2;poly;10;78,958
bsif;3x3;8;0,2;poly;100;78,75
bsif;7x7;7;1;poly;100;78,698
bsif;7x7;7;0,8;poly;100;78,542
bsif;15x15;9;0,2;poly;1;78,385
bsif;7x7;6;0,4;poly;100;78,385
bsif;3x3;8;0,4;poly;100;78,385
bsif;3x3;8;0,6;poly;100;78,281
bsif;3x3;8;1;poly;100;78,281
bsif;3x3;8;0,8;poly;100;78,281
bsif;9x9;7;0,2;poly;10;78,177
bsif;9x9;6;0,6;poly;10;78,125
bsif;9x9;6;0,8;poly;10;78,125
bsif;7x7;7;0,6;poly;100;78,125
bsif;9x9;6;1;poly;10;78,073
bsif;7x7;12;0,6;poly;100;78,073
bsif;7x7;12;0,8;poly;100;78,021
bsif;7x7;12;1;poly;100;77,917
bsif;15x15;11;0,6;poly;1;77,813
bsif;17x17;8;0,6;poly;1;77,76
bsif;15x15;11;0,4;poly;1;77,76
bsif;13x13;9;0,4;poly;1;77,76
bsif;13x13;9;0,6;poly;1;77,76
bsif;17x17;8;0,8;poly;1;77,604
bsif;9x9;8;0,2;poly;100;77,604
bsif;17x17;8;0,4;poly;1;77,552
bsif;7x7;12;0,4;poly;100;77,552
bsif;15x15;11;0,8;poly;1;77,5
bsif;13x13;9;0,8;poly;1;77,448
bsif;5x5;10;0,6;poly;10;77,448
bsif;7x7;7;0,4;poly;100;77,448
bsif;17x17;8;1;poly;1;77,396
bsif;15x15;11;1;poly;1;77,396
bsif;13x13;9;1;poly;1;77,344
bsif;9x9;6;0,4;poly;10;77,292
bsif;5x5;10;1;poly;10;77,292
bsif;5x5;10;0,8;poly;10;77,292
bsif;7x7;8;1;poly;100;77,292
bsif;7x7;8;0,8;poly;100;77,292
bsif;5x5;10;0,4;poly;10;77,24
bsif;17x17;12;0,4;poly;1;77,187
bsif;7x7;8;0,6;poly;100;77,083
bsif;5x5;9;1;poly;10;77,083
bsif;5x5;9;0,8;poly;10;77,083
bsif;17x17;12;0,6;poly;1;77,031
bsif;11x11;5;0,2;poly;100;77,031
bsif;11x11;6;0,2;poly;100;77,031
bsif;5x5;9;0,6;poly;10;76,979
bsif;5x5;9;0,4;poly;10;76,771
bsif;17x17;12;1;poly;1;76,615
bsif;17x17;12;0,8;poly;1;76,615
bsif;17x17;8;0,2;poly;1;76,51
bsif;3x3;6;0,8;poly;100;76,51
bsif;3x3;6;0,6;poly;100;76,458
bsif;3x3;6;1;poly;100;76,458
bsif;17x17;6;0,2;poly;1;76,198
bsif;9x9;12;0,2;poly;100;76,146
bsif;9x9;12;1;poly;10;75,99
bsif;15x15;11;0,2;poly;1;75,938
bsif;13x13;9;0,2;poly;1;75,938
bsif;3x3;6;0,4;poly;100;75,937
bsif;5x5;9;0,2;poly;10;75,937
bsif;9x9;12;0,8;poly;10;75,885
bsif;7x7;7;1;poly;10;75,885
bsif;7x7;7;0,8;poly;10;75,833
bsif;17x17;12;0,2;poly;1;75,781
bsif;3x3;5;0,6;poly;100;75,729
bsif;9x9;12;0,6;poly;10;75,677
bsif;7x7;8;0,4;poly;100;75,677
bsif;17x17;6;0,6;poly;1;75,625
bsif;7x7;10;0,6;poly;10;75,625
bsif;7x7;10;0,8;poly;10;75,625
bsif;3x3;5;1;poly;100;75,625
bsif;3x3;5;0,8;poly;100;75,625
bsif;17x17;6;0,4;poly;1;75,573
bsif;5x5;11;0,6;poly;100;75,573
bsif;5x5;6;1;poly;100;75,573
bsif;5x5;6;0,8;poly;100;75,573
bsif;7x7;10;1;poly;10;75,573
bsif;9x9;12;0,4;poly;10;75,521
bsif;17x17;6;0,8;poly;1;75,469
bsif;17x17;6;1;poly;1;75,417
bsif;5x5;6;0,6;poly;100;75,417
bsif;5x5;11;0,4;poly;100;75,417
bsif;5x5;6;0,4;poly;100;75,365
bsif;5x5;11;0,8;poly;100;75,365
bsif;5x5;11;1;poly;100;75,313
bsif;3x3;5;0,4;poly;100;75,26
bsif;7x7;9;1;poly;10;75,208
bsif;7x7;7;0,6;poly;10;75,156
bsif;7x7;9;0,8;poly;10;75,104
bsif;7x7;9;0,6;poly;10;75,052
bsif;9x9;8;0,2;poly;10;75
bsif;7x7;10;0,4;poly;10;75
bsif;9x9;5;0,2;poly;10;74,948
bsif;5x5;10;0,2;poly;10;74,792
bsif;9x9;6;0,2;poly;100;74,74
bsif;5x5;7;0,2;poly;100;74,74
bsif;7x7;6;0,8;poly;10;74,635
bsif;17x17;7;0,6;poly;1;74,583
bsif;7x7;6;1;poly;10;74,531
bsif;7x7;9;0,4;poly;10;74,531
bsif;17x17;7;0,2;poly;1;74,479
bsif;7x7;6;0,6;poly;10;74,427
bsif;17x17;7;0,4;poly;1;74,375
bsif;17x17;7;1;poly;1;74,323
bsif;17x17;7;0,8;poly;1;74,323
bsif;5x5;8;0,4;poly;10;74,323
bsif;5x5;8;1;poly;10;74,323
bsif;5x5;8;0,8;poly;10;74,219
bsif;3x3;6;0,2;poly;100;74,219
bsif;17x17;5;0,2;poly;1;74,167
bsif;5x5;8;0,6;poly;10;74,063
bsif;11x11;5;0,2;poly;10;74,063
bsif;3x3;7;1;poly;100;74,01
bsif;7x7;7;0,4;poly;10;74,01
bsif;3x3;7;0,2;poly;100;73,906
bsif;7x7;8;1;poly;10;73,906
bsif;7x7;8;0,8;poly;10;73,906
bsif;3x3;7;0,4;poly;100;73,906
bsif;3x3;7;0,8;poly;100;73,906
bsif;15x15;8;0,6;poly;1;73,854
bsif;3x3;7;0,6;poly;100;73,854
bsif;15x15;8;0,8;poly;1;73,646
bsif;15x15;8;0,4;poly;1;73,646
bsif;5x5;11;0,2;poly;100;73,646
bsif;15x15;8;1;poly;1;73,594
bsif;7x7;6;0,4;poly;10;73,594
bsif;11x11;6;0,2;poly;10;73,594
bsif;13x13;7;0,6;poly;1;73,542
bsif;15x15;7;0,4;poly;1;73,49
bsif;7x7;11;0,8;poly;100;73,438
bsif;15x15;7;0,2;poly;1;73,385
bsif;7x7;8;0,6;poly;10;73,385
bsif;15x15;12;0,4;poly;1;73,333
bsif;15x15;12;0,6;poly;1;73,281
bsif;13x13;7;0,8;poly;1;73,281
bsif;15x15;5;0,4;poly;1;73,229
bsif;5x5;6;0,2;poly;100;73,229
bsif;7x7;11;1;poly;100;73,229
bsif;15x15;7;0,6;poly;1;73,177
bsif;15x15;5;0,6;poly;1;73,177
bsif;7x7;12;0,2;poly;100;73,177
bsif;13x13;7;1;poly;1;73,125
bsif;17x17;5;0,4;poly;1;73,125
bsif;15x15;12;0,8;poly;1;73,073
bsif;15x15;12;1;poly;1;73,073
bsif;7x7;10;0,2;poly;100;73,073
bsif;15x15;5;0,8;poly;1;73,021
bsif;15x15;5;1;poly;1;73,021
bsif;7x7;11;0,6;poly;100;73,021
bsif;7x7;7;0,2;poly;100;73,021
bsif;15x15;6;0,4;poly;1;72,813
bsif;7x7;8;0,4;poly;10;72,708
bsif;7x7;11;0,4;poly;100;72,708
bsif;15x15;7;0,8;poly;1;72,656
bsif;15x15;6;0,6;poly;1;72,604
bsif;13x13;7;0,4;poly;1;72,604
bsif;17x17;5;0,6;poly;1;72,604
bsif;15x15;7;1;poly;1;72,5
bsif;17x17;5;1;poly;1;72,5
bsif;5x5;8;0,2;poly;10;72,448
bsif;17x17;5;0,8;poly;1;72,396
bsif;15x15;6;0,8;poly;1;72,292
bsif;15x15;5;0,2;poly;1;72,292
bsif;5x5;5;0,4;poly;10;72,292
bsif;7x7;9;0,2;poly;100;72,292
bsif;5x5;5;0,8;poly;10;72,24
bsif;5x5;5;0,6;poly;10;72,24
bsif;15x15;6;1;poly;1;72,188
bsif;5x5;5;1;poly;10;72,188
bsif;15x15;6;0,2;poly;1;72,083
bsif;13x13;7;0,2;poly;1;72,083
bsif;3x3;5;0,2;poly;100;71,771
bsif;13x13;11;0,6;poly;1;71,667
bsif;13x13;11;0,4;poly;1;71,615
bsif;9x9;12;0,2;poly;10;71,615
bsif;9x9;6;0,2;poly;10;71,51
bsif;13x13;11;0,2;poly;1;71,25
bsif;13x13;11;0,8;poly;1;71,146
bsif;5x5;7;0,4;poly;10;71,146
bsif;13x13;11;1;poly;1;71,094
bsif;5x5;7;1;poly;10;71,094
bsif;5x5;7;0,8;poly;10;71,094
bsif;5x5;11;0,8;poly;10;71,094
bsif;5x5;7;0,6;poly;10;71,042
bsif;5x5;11;1;poly;10;71,042
bsif;7x7;7;0,2;poly;10;70,938
bsif;5x5;11;0,4;poly;10;70,937
bsif;5x5;11;0,6;poly;10;70,833
bsif;11x11;9;1;poly;1;70,573
bsif;11x11;9;0,8;poly;1;70,573
bsif;11x11;9;0,6;poly;1;70,573
bsif;11x11;9;0,4;poly;1;70,521
bsif;15x15;12;0,2;poly;1;70,417
bsif;15x15;8;0,2;poly;1;70,313
bsif;13x13;8;0,6;poly;1;70,313
bsif;13x13;8;0,8;poly;1;70,208
bsif;13x13;8;1;poly;1;70,156
bsif;13x13;6;0,6;poly;1;70,052
bsif;7x7;12;0,6;poly;10;70
bsif;13x13;8;0,4;poly;1;69,896
bsif;7x7;12;0,8;poly;10;69,896
bsif;7x7;6;0,2;poly;100;69,844
bsif;7x7;12;1;poly;10;69,792
bsif;7x7;8;0,2;poly;100;69,792
bsif;13x13;6;0,8;poly;1;69,74
bsif;13x13;6;0,4;poly;1;69,74
bsif;7x7;11;0,6;poly;10;69,688
bsif;5x5;5;0,2;poly;10;69,635
bsif;13x13;6;1;poly;1;69,583
bsif;7x7;10;0,2;poly;10;69,583
bsif;7x7;11;1;poly;10;69,583
bsif;7x7;11;0,8;poly;10;69,583
bsif;13x13;5;0,6;poly;1;69,427
bsif;5x5;12;0,6;poly;100;69,427
bsif;7x7;11;0,2;poly;100;69,375
bsif;13x13;5;0,8;poly;1;69,323
bsif;7x7;12;0,4;poly;10;69,219
bsif;5x5;11;0,2;poly;10;69,063
bsif;5x5;12;0,4;poly;100;69,063
bsif;13x13;5;1;poly;1;69,01
bsif;13x13;5;0,4;poly;1;69,01
bsif;5x5;12;0,8;poly;100;69,01
bsif;7x7;11;0,4;poly;10;68,958
bsif;5x5;12;1;poly;100;68,854
bsif;11x11;9;0,2;poly;1;68,594
bsif;13x13;6;0,2;poly;1;68,229
bsif;11x11;10;0,2;poly;1;68,125
bsif;11x11;10;0,4;poly;1;68,021
bsif;11x11;10;0,6;poly;1;67,708
bsif;7x7;9;0,2;poly;10;67,708
bsif;11x11;10;0,8;poly;1;67,448
bsif;13x13;8;0,2;poly;1;67,448
bsif;11x11;10;1;poly;1;67,24
bsif;7x7;8;0,2;poly;10;67,188
bsif;13x13;5;0,2;poly;1;67,083
bsif;5x5;12;0,2;poly;100;67,031
bsif;5x5;7;0,2;poly;10;66,198
bsif;3x3;8;0,6;poly;10;65,99
bsif;3x3;8;0,4;poly;10;65,938
bsif;3x3;8;0,8;poly;10;65,833
bsif;3x3;8;1;poly;10;65,833
bsif;11x11;11;0,6;poly;1;65,521
bsif;7x7;6;0,2;poly;10;65,521
bsif;11x11;11;0,8;poly;1;65,417
bsif;7x7;11;0,2;poly;10;65,417
bsif;11x11;11;0,4;poly;1;65,365
bsif;11x11;11;1;poly;1;65,26
bsif;3x3;8;0,2;poly;10;64,792
bsif;7x7;12;0,2;poly;10;64,635
bsif;9x9;10;0,6;poly;1;63,906
bsif;11x11;11;0,2;poly;1;63,906
bsif;9x9;10;0,4;poly;1;63,75
bsif;9x9;10;1;poly;1;63,594
bsif;9x9;10;0,8;poly;1;63,542
bsif;5x5;6;0,8;poly;10;63,542
bsif;5x5;6;1;poly;10;63,49
bsif;11x11;5;0,6;poly;1;63,385
bsif;5x5;6;0,4;poly;10;63,385
bsif;11x11;5;0,4;poly;1;63,333
bsif;5x5;6;0,6;poly;10;63,229
bsif;11x11;5;1;poly;1;63,125
bsif;11x11;5;0,8;poly;1;63,125
bsif;11x11;7;0,4;poly;1;63,021
bsif;13x13;12;0,4;poly;1;63,021
bsif;3x3;5;1;poly;10;62,865
bsif;3x3;5;0,8;poly;10;62,865
bsif;11x11;6;0,6;poly;1;62,813
bsif;11x11;7;0,6;poly;1;62,813
bsif;11x11;6;0,4;poly;1;62,76
bsif;11x11;7;0,8;poly;1;62,76
bsif;11x11;7;1;poly;1;62,76
bsif;3x3;5;0,4;poly;10;62,708
bsif;3x3;5;0,6;poly;10;62,708
bsif;11x11;6;1;poly;1;62,656
bsif;13x13;12;0,6;poly;1;62,604
bsif;11x11;6;0,8;poly;1;62,552
bsif;9x9;10;0,2;poly;1;62,5
bsif;13x13;12;0,8;poly;1;62,448
bsif;13x13;12;1;poly;1;62,344
bsif;11x11;8;0,4;poly;1;62,083
bsif;11x11;7;0,2;poly;1;62,083
bsif;13x13;12;0,2;poly;1;62,083
bsif;11x11;8;0,6;poly;1;61,979
bsif;9x9;9;0,8;poly;1;61,979
bsif;11x11;8;0,8;poly;1;61,927
bsif;9x9;9;0,6;poly;1;61,927
bsif;9x9;9;0,4;poly;1;61,927
bsif;11x11;8;1;poly;1;61,875
bsif;9x9;9;1;poly;1;61,875
bsif;7x7;5;0,4;poly;1;61,667
bsif;7x7;5;0,6;poly;1;61,563
bsif;7x7;5;1;poly;1;61,51
bsif;7x7;5;0,8;poly;1;61,51
bsif;3x3;6;0,8;poly;10;61,406
bsif;3x3;6;1;poly;10;61,354
bsif;3x3;6;0,6;poly;10;60,99
bsif;7x7;5;0,2;poly;1;60,938
bsif;5x5;6;0,2;poly;10;60,938
bsif;5x5;12;0,8;poly;10;60,938
bsif;5x5;12;0,4;poly;10;60,938
bsif;5x5;12;0,6;poly;10;60,938
bsif;5x5;12;1;poly;10;60,938
bsif;9x9;9;0,2;poly;1;60,625
bsif;3x3;6;0,4;poly;10;60,573
bsif;9x9;7;0,6;poly;1;60,521
bsif;11x11;8;0,2;poly;1;60,365
bsif;11x11;6;0,2;poly;1;60,365
bsif;9x9;7;0,8;poly;1;60,104
bsif;9x9;7;1;poly;1;59,948
bsif;9x9;7;0,4;poly;1;59,792
bsif;9x9;5;0,6;poly;1;59,688
bsif;5x5;12;0,2;poly;10;59,635
bsif;9x9;5;1;poly;1;59,375
bsif;9x9;5;0,8;poly;1;59,375
bsif;9x9;5;0,4;poly;1;59,271
bsif;11x11;5;0,2;poly;1;59,271
bsif;3x3;5;0,2;poly;10;58,906
bsif;9x9;8;0,8;poly;1;58,281
bsif;9x9;7;0,2;poly;1;58,229
bsif;9x9;8;0,6;poly;1;58,177
bsif;9x9;8;1;poly;1;58,177
bsif;9x9;8;0,4;poly;1;57,865
bsif;3x3;6;0,2;poly;10;57,708
bsif;11x11;12;0,6;poly;1;57,656
bsif;3x3;7;1;poly;10;57,552
bsif;3x3;7;0,8;poly;10;57,552
bsif;11x11;12;0,8;poly;1;57,5
bsif;3x3;7;0,6;poly;10;57,5
bsif;11x11;12;1;poly;1;57,396
bsif;11x11;12;0,4;poly;1;57,344
bsif;9x9;11;0,6;poly;1;57,24
bsif;9x9;11;0,8;poly;1;57,188
bsif;9x9;11;1;poly;1;57,187
bsif;3x3;7;0,4;poly;10;57,083
bsif;9x9;8;0,2;poly;1;56,927
bsif;9x9;11;0,4;poly;1;56,667
bsif;11x11;12;0,2;poly;1;56,51
bsif;9x9;5;0,2;poly;1;56,042
bsif;9x9;6;0,4;poly;1;55,885
bsif;9x9;6;0,6;poly;1;55,677
bsif;3x3;7;0,2;poly;10;55,469
bsif;9x9;11;0,2;poly;1;55,417
bsif;9x9;6;0,8;poly;1;55,313
bsif;9x9;6;1;poly;1;55,26
bsif;7x7;7;0,6;poly;1;54,948
bsif;7x7;7;1;poly;1;54,948
bsif;7x7;7;0,8;poly;1;54,896
bsif;7x7;7;0,4;poly;1;54,427
bsif;9x9;6;0,2;poly;1;53,021
bsif;7x7;7;0,2;poly;1;52,813
bsif;5x5;8;0,4;poly;1;52,188
bsif;7x7;6;0,8;poly;1;51,979
bsif;5x5;8;1;poly;1;51,927
bsif;5x5;8;0,8;poly;1;51,927
bsif;5x5;8;0,6;poly;1;51,927
bsif;7x7;6;1;poly;1;51,823
bsif;7x7;6;0,6;poly;1;51,823
bsif;7x7;6;0,4;poly;1;51,771
bsif;7x7;9;1;poly;1;51,615
bsif;5x5;8;0,2;poly;1;51,615
bsif;7x7;9;0,8;poly;1;51,563
bsif;5x5;9;1;poly;1;51,406
bsif;5x5;9;0,8;poly;1;51,406
bsif;5x5;9;0,6;poly;1;51,406
bsif;7x7;8;0,6;poly;1;51,406
bsif;7x7;9;0,6;poly;1;51,406
bsif;5x5;9;0,4;poly;1;51,354
bsif;7x7;8;0,8;poly;1;51,354
bsif;9x9;12;0,4;poly;1;51,302
bsif;5x5;10;0,4;poly;1;51,302
bsif;7x7;8;1;poly;1;51,25
bsif;7x7;8;0,4;poly;1;51,25
bsif;7x7;9;0,4;poly;1;51,25
bsif;9x9;12;1;poly;1;51,094
bsif;9x9;12;0,6;poly;1;51,094
bsif;9x9;12;0,8;poly;1;51,042
bsif;5x5;10;1;poly;1;51,042
bsif;5x5;10;0,6;poly;1;51,042
bsif;5x5;10;0,8;poly;1;50,99
bsif;5x5;9;0,2;poly;1;50,833
bsif;5x5;10;0,2;poly;1;50,573
bsif;9x9;12;0,2;poly;1;50,26
bsif;5x5;5;1;poly;1;49,688
bsif;5x5;5;0,8;poly;1;49,688
bsif;5x5;5;0,4;poly;1;49,583
bsif;5x5;5;0,6;poly;1;49,479
bsif;7x7;10;0,6;poly;1;49,271
bsif;7x7;10;0,4;poly;1;49,219
bsif;7x7;8;0,2;poly;1;49,115
bsif;7x7;10;1;poly;1;48,958
bsif;7x7;10;0,8;poly;1;48,906
bsif;5x5;7;0,4;poly;1;48,594
bsif;5x5;7;1;poly;1;48,438
bsif;5x5;7;0,8;poly;1;48,438
bsif;5x5;7;0,6;poly;1;48,385
bsif;7x7;9;0,2;poly;1;48,177
bsif;7x7;10;0,2;poly;1;47,969
bsif;7x7;6;0,2;poly;1;47,917
bsif;5x5;5;0,2;poly;1;47,344
bsif;5x5;7;0,2;poly;1;47,135
bsif;7x7;12;0,4;poly;1;46,354
bsif;7x7;12;0,6;poly;1;46,146
bsif;5x5;11;0,6;poly;1;45,833
bsif;7x7;11;1;poly;1;45,833
bsif;7x7;11;0,8;poly;1;45,833
bsif;7x7;11;0,6;poly;1;45,781
bsif;7x7;12;0,8;poly;1;45,729
bsif;7x7;12;1;poly;1;45,677
bsif;5x5;11;1;poly;1;45,573
bsif;5x5;11;0,8;poly;1;45,573
bsif;5x5;11;0,4;poly;1;45,469
bsif;7x7;11;0,4;poly;1;45,469
bsif;7x7;12;0,2;poly;1;45,417
bsif;5x5;11;0,2;poly;1;45,052
bsif;7x7;11;0,2;poly;1;44,115
bsif;5x5;6;1;poly;1;41,771
bsif;5x5;6;0,8;poly;1;41,771
bsif;5x5;6;0,6;poly;1;41,771
bsif;5x5;6;0,4;poly;1;41,667
bsif;5x5;6;0,2;poly;1;40,99
bsif;3x3;5;1;poly;1;38,646
bsif;3x3;5;0,8;poly;1;38,646
bsif;3x3;5;0,6;poly;1;38,542
bsif;3x3;5;0,4;poly;1;38,073
bsif;5x5;12;0,4;poly;1;37,969
bsif;5x5;12;0,6;poly;1;37,865
bsif;5x5;12;0,8;poly;1;37,812
bsif;5x5;12;1;poly;1;37,812
bsif;3x3;6;0,6;poly;1;37,708
bsif;3x3;6;0,8;poly;1;37,656
bsif;3x3;6;1;poly;1;37,656
bsif;3x3;6;0,4;poly;1;37,656
bsif;5x5;12;0,2;poly;1;37,604
bsif;3x3;8;1;poly;1;37,448
bsif;3x3;8;0,8;poly;1;37,448
bsif;3x3;8;0,6;poly;1;37,396
bsif;3x3;8;0,4;poly;1;37,396
bsif;3x3;6;0,2;poly;1;36,302
bsif;3x3;8;0,2;poly;1;35,938
bsif;3x3;5;0,2;poly;1;35,833
bsif;3x3;7;1;poly;1;29,844
bsif;3x3;7;0,8;poly;1;29,844
bsif;3x3;7;0,6;poly;1;29,74
bsif;3x3;7;0,4;poly;1;29,74
bsif;3x3;7;0,2;poly;1;28,75
bsif;17x17;9;1;rbf;100;99,896
bsif;17x17;9;0,8;rbf;100;99,896
bsif;17x17;9;1;rbf;10;99,896
bsif;17x17;9;0,8;rbf;10;99,896
bsif;15x15;10;1;rbf;100;99,896
bsif;15x15;10;1;rbf;10;99,896
bsif;17x17;9;0,6;rbf;100;99,844
bsif;17x17;9;0,6;rbf;10;99,844
bsif;17x17;9;1;rbf;1;99,844
bsif;17x17;9;0,8;rbf;1;99,844
bsif;17x17;9;0,6;rbf;1;99,844
bsif;15x15;10;0,8;rbf;100;99,844
bsif;15x15;10;0,8;rbf;10;99,844
bsif;15x15;10;0,4;rbf;100;99,792
bsif;15x15;10;0,4;rbf;10;99,792
bsif;17x17;9;0,4;rbf;100;99,792
bsif;17x17;9;0,4;rbf;10;99,792
bsif;15x15;10;0,6;rbf;100;99,792
bsif;15x15;10;0,6;rbf;10;99,792
bsif;17x17;10;1;rbf;100;99,792
bsif;17x17;10;0,8;rbf;100;99,792
bsif;17x17;10;1;rbf;10;99,792
bsif;17x17;10;0,8;rbf;10;99,792
bsif;17x17;10;1;rbf;1;99,792
bsif;17x17;11;1;rbf;1;99,792
bsif;17x17;11;0,8;rbf;1;99,792
bsif;17x17;12;1;rbf;100;99,74
bsif;17x17;12;0,8;rbf;100;99,74
bsif;17x17;12;0,6;rbf;100;99,74
bsif;17x17;12;1;rbf;10;99,74
bsif;17x17;12;0,8;rbf;10;99,74
bsif;17x17;12;0,6;rbf;10;99,74
bsif;17x17;11;1;rbf;100;99,74
bsif;17x17;11;0,8;rbf;100;99,74
bsif;17x17;11;0,6;rbf;100;99,74
bsif;17x17;11;1;rbf;10;99,74
bsif;17x17;11;0,8;rbf;10;99,74
bsif;17x17;11;0,6;rbf;10;99,74
bsif;17x17;11;0,6;rbf;1;99,74
bsif;17x17;10;0,8;rbf;1;99,74
bsif;17x17;11;0,4;rbf;10;99,688
bsif;17x17;10;0,6;rbf;10;99,688
bsif;15x15;10;1;rbf;1;99,688
