metode;size;bit;pca;tipe kernel;c;acc
bsif+mtcd;11x11;12;0,4;rbf;1;99,219
bsif+mtcd;17x17;5;0,6;poly;100;99,167
bsif+mtcd;13x13;8;0,2;rbf;10;99,167
bsif+mtcd;11x11;8;0,2;rbf;100;99,167
bsif+mtcd;13x13;8;0,4;rbf;1;99,167
bsif+mtcd;11x11;5;0,2;rbf;10;99,167
bsif+mtcd;17x17;5;0,2;rbf;1;99,167
bsif+mtcd;7x7;10;0,2;rbf;100;99,167
bsif+mtcd;7x7;10;0,2;rbf;10;99,167
bsif+mtcd;11x11;8;0,4;rbf;1;99,167
bsif+mtcd;7x7;8;0,2;linear;100;99,167
bsif+mtcd;7x7;8;0,2;linear;10;99,167
bsif+mtcd;7x7;8;0,2;linear;1;99,167
bsif+mtcd;9x9;10;-;rbf;1;99,167
bsif+mtcd;9x9;10;0,8;rbf;1;99,167
bsif+mtcd;9x9;10;0,6;rbf;1;99,167
bsif+mtcd;7x7;9;0,2;rbf;10;99,167
bsif+mtcd;5x5;10;0,2;rbf;100;99,167
bsif+mtcd;11x11;12;0,2;linear;10;99,167
bsif+mtcd;9x9;10;0,4;rbf;1;99,167
bsif+mtcd;17x17;5;0,4;poly;100;99,115
bsif+mtcd;13x13;8;0,2;rbf;100;99,115
bsif+mtcd;11x11;6;-;rbf;1;99,115
bsif+mtcd;11x11;6;0,8;rbf;1;99,115
bsif+mtcd;11x11;6;0,6;rbf;1;99,115
bsif+mtcd;13x13;12;0,4;rbf;1;99,115
bsif+mtcd;17x17;9;0,2;poly;100;99,115
bsif+mtcd;3x3;6;0,2;linear;100;99,115
bsif+mtcd;3x3;6;0,2;linear;10;99,115
bsif+mtcd;3x3;6;0,2;linear;1;99,115
bsif+mtcd;7x7;12;0,2;linear;10;99,115
bsif+mtcd;3x3;5;0,2;linear;100;99,115
bsif+mtcd;3x3;5;0,2;linear;10;99,115
bsif+mtcd;3x3;5;0,2;linear;1;99,115
bsif+mtcd;9x9;6;0,2;rbf;10;99,115
bsif+mtcd;5x5;11;0,2;linear;100;99,115
bsif+mtcd;5x5;11;0,2;linear;10;99,115
bsif+mtcd;5x5;11;0,2;linear;1;99,115
bsif+mtcd;9x9;8;-;rbf;1;99,115
bsif+mtcd;9x9;8;0,8;rbf;1;99,115
bsif+mtcd;9x9;8;0,6;rbf;1;99,115
bsif+mtcd;7x7;7;0,4;rbf;100;99,115
bsif+mtcd;7x7;7;0,4;rbf;10;99,115
bsif+mtcd;7x7;7;0,2;linear;1;99,115
bsif+mtcd;7x7;8;0,2;rbf;100;99,063
bsif+mtcd;17x17;9;0,4;poly;100;99,063
bsif+mtcd;11x11;5;-;rbf;1;99,063
bsif+mtcd;11x11;5;0,8;rbf;1;99,063
bsif+mtcd;11x11;5;0,6;rbf;1;99,063
bsif+mtcd;7x7;12;0,2;linear;100;99,063
bsif+mtcd;7x7;12;0,2;linear;1;99,063
bsif+mtcd;11x11;8;0,2;linear;100;99,063
bsif+mtcd;11x11;8;0,2;linear;1;99,063
bsif+mtcd;9x9;11;0,2;rbf;100;99,063
bsif+mtcd;9x9;11;0,2;rbf;10;99,063
bsif+mtcd;5x5;12;0,2;linear;100;99,063
bsif+mtcd;5x5;12;0,2;linear;10;99,063
bsif+mtcd;5x5;12;0,2;linear;1;99,063
bsif+mtcd;7x7;7;0,2;linear;100;99,063
bsif+mtcd;7x7;7;0,2;linear;10;99,063
bsif+mtcd;17x17;5;-;poly;100;99,062
bsif+mtcd;17x17;5;0,8;poly;100;99,062
bsif+mtcd;11x11;6;0,2;rbf;100;99,062
bsif+mtcd;15x15;6;0,2;rbf;1;99,01
bsif+mtcd;7x7;8;0,2;rbf;10;99,01
bsif+mtcd;5x5;11;0,4;rbf;100;99,01
bsif+mtcd;7x7;11;0,6;rbf;100;99,01
bsif+mtcd;7x7;11;0,6;rbf;10;99,01
bsif+mtcd;5x5;11;-;rbf;100;99,01
bsif+mtcd;5x5;11;0,8;rbf;100;99,01
bsif+mtcd;5x5;11;0,6;rbf;100;99,01
bsif+mtcd;5x5;11;-;rbf;10;99,01
bsif+mtcd;5x5;11;0,8;rbf;10;99,01
bsif+mtcd;5x5;11;0,6;rbf;10;99,01
bsif+mtcd;5x5;11;0,4;rbf;10;99,01
bsif+mtcd;11x11;5;0,4;rbf;1;99,01
bsif+mtcd;11x11;8;0,2;linear;10;99,01
bsif+mtcd;15x15;7;-;sigmoid;10;99,01
bsif+mtcd;15x15;7;0,8;sigmoid;10;99,01
bsif+mtcd;15x15;7;0,6;sigmoid;10;99,01
bsif+mtcd;9x9;6;0,2;rbf;100;99,01
bsif+mtcd;9x9;8;0,4;rbf;1;99,01
bsif+mtcd;9x9;11;0,2;linear;100;99,01
bsif+mtcd;9x9;11;0,2;linear;10;99,01
bsif+mtcd;9x9;11;0,2;linear;1;99,01
bsif+mtcd;13x13;11;0,4;rbf;1;99,01
bsif+mtcd;17x17;12;-;sigmoid;1;99,01
bsif+mtcd;17x17;12;0,8;sigmoid;1;99,01
bsif+mtcd;11x11;9;0,2;rbf;1;99,01
bsif+mtcd;9x9;9;-;rbf;1;99,01
bsif+mtcd;9x9;9;0,8;rbf;1;99,01
bsif+mtcd;13x13;6;0,2;rbf;1;98,958
bsif+mtcd;17x17;9;0,6;poly;100;98,958
bsif+mtcd;7x7;11;-;rbf;100;98,958
bsif+mtcd;7x7;11;0,8;rbf;100;98,958
bsif+mtcd;7x7;11;-;rbf;10;98,958
bsif+mtcd;7x7;11;0,8;rbf;10;98,958
bsif+mtcd;9x9;12;0,2;rbf;100;98,958
bsif+mtcd;9x9;12;0,2;rbf;10;98,958
bsif+mtcd;17x17;5;0,2;poly;100;98,958
bsif+mtcd;17x17;12;0,6;sigmoid;1;98,958
bsif+mtcd;9x9;9;0,6;rbf;1;98,958
bsif+mtcd;11x11;6;0,4;rbf;1;98,906
bsif+mtcd;7x7;6;0,2;rbf;100;98,906
bsif+mtcd;7x7;6;0,2;linear;100;98,906
bsif+mtcd;15x15;7;-;sigmoid;1;98,906
bsif+mtcd;15x15;7;0,8;sigmoid;1;98,906
bsif+mtcd;9x9;9;0,4;rbf;1;98,906
bsif+mtcd;17x17;7;-;sigmoid;100;98,906
bsif+mtcd;17x17;7;0,8;sigmoid;100;98,906
bsif+mtcd;9x9;11;-;rbf;1;98,906
bsif+mtcd;9x9;11;0,8;rbf;1;98,906
bsif+mtcd;9x9;11;0,6;rbf;1;98,906
bsif+mtcd;15x15;9;-;poly;100;98,854
bsif+mtcd;15x15;9;0,8;poly;100;98,854
bsif+mtcd;15x15;9;0,6;poly;100;98,854
bsif+mtcd;15x15;10;0,4;poly;100;98,854
bsif+mtcd;11x11;5;0,2;linear;100;98,854
bsif+mtcd;11x11;5;0,2;linear;1;98,854
bsif+mtcd;15x15;5;0,2;rbf;1;98,854
bsif+mtcd;11x11;5;0,2;linear;10;98,854
bsif+mtcd;17x17;9;-;poly;100;98,854
bsif+mtcd;17x17;9;0,8;poly;100;98,854
bsif+mtcd;7x7;11;0,4;rbf;100;98,854
bsif+mtcd;7x7;11;0,4;rbf;10;98,854
bsif+mtcd;7x7;6;0,2;linear;10;98,854
bsif+mtcd;7x7;6;0,2;linear;1;98,854
bsif+mtcd;13x13;12;0,2;linear;1;98,854
bsif+mtcd;13x13;12;0,2;rbf;100;98,854
bsif+mtcd;11x11;6;0,2;linear;10;98,854
bsif+mtcd;11x11;6;0,2;linear;1;98,854
bsif+mtcd;15x15;12;0,2;rbf;1;98,854
bsif+mtcd;15x15;7;0,6;sigmoid;1;98,854
bsif+mtcd;15x15;9;0,4;poly;100;98,802
bsif+mtcd;15x15;10;0,6;poly;100;98,802
bsif+mtcd;15x15;9;0,2;poly;100;98,802
bsif+mtcd;15x15;10;0,2;poly;100;98,802
bsif+mtcd;13x13;12;0,2;linear;100;98,802
bsif+mtcd;13x13;12;0,2;linear;10;98,802
bsif+mtcd;11x11;6;0,2;linear;100;98,802
bsif+mtcd;7x7;7;0,2;rbf;100;98,802
bsif+mtcd;7x7;7;0,2;rbf;10;98,802
bsif+mtcd;17x17;7;0,6;sigmoid;100;98,802
bsif+mtcd;15x15;10;-;poly;100;98,75
bsif+mtcd;15x15;10;0,8;poly;100;98,75
bsif+mtcd;15x15;5;0,6;poly;100;98,75
bsif+mtcd;15x15;5;0,4;poly;100;98,75
bsif+mtcd;13x13;5;0,2;rbf;1;98,75
bsif+mtcd;13x13;12;0,2;rbf;10;98,75
bsif+mtcd;5x5;12;-;rbf;100;98,75
bsif+mtcd;5x5;12;0,8;rbf;100;98,75
bsif+mtcd;5x5;12;-;rbf;10;98,75
bsif+mtcd;5x5;12;0,8;rbf;10;98,75
bsif+mtcd;5x5;12;0,6;rbf;100;98,75
bsif+mtcd;5x5;12;0,6;rbf;10;98,75
bsif+mtcd;17x17;12;0,4;sigmoid;1;98,75
bsif+mtcd;11x11;10;0,2;rbf;1;98,75
bsif+mtcd;9x9;11;0,4;rbf;1;98,75
bsif+mtcd;15x15;5;-;poly;100;98,698
bsif+mtcd;15x15;5;0,8;poly;100;98,698
bsif+mtcd;7x7;6;0,2;rbf;10;98,698
bsif+mtcd;5x5;12;0,4;rbf;100;98,698
bsif+mtcd;7x7;5;0,6;rbf;1;98,698
bsif+mtcd;15x15;5;0,2;poly;100;98,646
bsif+mtcd;13x13;8;0,2;linear;10;98,646
bsif+mtcd;13x13;7;0,2;rbf;1;98,646
bsif+mtcd;5x5;11;0,2;rbf;100;98,646
bsif+mtcd;5x5;11;0,2;rbf;10;98,646
bsif+mtcd;17x17;8;0,2;poly;100;98,646
bsif+mtcd;5x5;12;0,4;rbf;10;98,646
bsif+mtcd;9x9;12;-;rbf;1;98,646
bsif+mtcd;9x9;12;0,8;rbf;1;98,646
bsif+mtcd;7x7;5;-;rbf;1;98,646
bsif+mtcd;7x7;5;0,8;rbf;1;98,646
bsif+mtcd;15x15;7;0,4;sigmoid;1;98,646
bsif+mtcd;7x7;5;0,4;rbf;1;98,646
bsif+mtcd;17x17;7;0,4;sigmoid;100;98,646
bsif+mtcd;17x17;8;0,6;poly;100;98,594
bsif+mtcd;13x13;8;0,2;linear;100;98,594
bsif+mtcd;13x13;8;0,2;linear;1;98,594
bsif+mtcd;17x17;10;0,2;poly;100;98,594
bsif+mtcd;17x17;12;0,4;poly;100;98,594
bsif+mtcd;9x9;12;0,6;rbf;1;98,594
bsif+mtcd;17x17;8;0,4;poly;100;98,542
bsif+mtcd;17x17;8;-;poly;100;98,542
bsif+mtcd;17x17;8;0,8;poly;100;98,542
bsif+mtcd;17x17;6;0,2;poly;100;98,542
bsif+mtcd;9x9;6;0,6;rbf;1;98,542
bsif+mtcd;17x17;10;0,4;poly;100;98,542
bsif+mtcd;17x17;12;0,6;poly;100;98,542
bsif+mtcd;9x9;6;0,2;linear;100;98,542
bsif+mtcd;9x9;6;0,2;linear;10;98,542
bsif+mtcd;9x9;6;0,2;linear;1;98,542
bsif+mtcd;17x17;7;-;sigmoid;1;98,542
bsif+mtcd;17x17;7;0,8;sigmoid;1;98,542
bsif+mtcd;9x9;12;0,4;rbf;1;98,542
bsif+mtcd;13x13;11;0,2;rbf;1;98,542
bsif+mtcd;3x3;5;0,2;rbf;10;98,49
bsif+mtcd;3x3;5;-;rbf;100;98,49
bsif+mtcd;3x3;5;0,8;rbf;100;98,49
bsif+mtcd;3x3;5;0,6;rbf;100;98,49
bsif+mtcd;3x3;5;-;rbf;10;98,49
bsif+mtcd;3x3;5;0,8;rbf;10;98,49
bsif+mtcd;3x3;5;0,6;rbf;10;98,49
bsif+mtcd;9x9;6;-;rbf;1;98,49
bsif+mtcd;9x9;6;0,8;rbf;1;98,49
bsif+mtcd;17x17;10;-;poly;100;98,49
bsif+mtcd;17x17;10;0,8;poly;100;98,49
bsif+mtcd;7x7;11;0,2;linear;100;98,49
bsif+mtcd;7x7;11;0,2;linear;10;98,49
bsif+mtcd;7x7;11;0,2;linear;1;98,49
bsif+mtcd;17x17;10;0,6;poly;100;98,49
bsif+mtcd;17x17;7;0,6;sigmoid;1;98,49
bsif+mtcd;17x17;8;-;sigmoid;10;98,49
bsif+mtcd;17x17;8;0,8;sigmoid;10;98,49
bsif+mtcd;17x17;8;0,6;sigmoid;10;98,49
bsif+mtcd;15x15;7;0,4;sigmoid;10;98,49
bsif+mtcd;15x15;5;0,6;sigmoid;1;98,49
bsif+mtcd;17x17;9;-;sigmoid;10;98,49
bsif+mtcd;17x17;9;0,8;sigmoid;10;98,49
bsif+mtcd;17x17;6;0,4;poly;100;98,438
bsif+mtcd;3x3;5;0,2;rbf;100;98,438
bsif+mtcd;3x3;5;0,4;rbf;100;98,438
bsif+mtcd;3x3;5;0,4;rbf;10;98,438
bsif+mtcd;9x9;6;0,4;rbf;1;98,438
bsif+mtcd;17x17;12;-;poly;100;98,438
bsif+mtcd;17x17;12;0,8;poly;100;98,438
bsif+mtcd;17x17;7;0,4;sigmoid;1;98,438
bsif+mtcd;17x17;8;0,4;sigmoid;10;98,438
bsif+mtcd;17x17;11;-;sigmoid;1;98,438
bsif+mtcd;17x17;11;0,8;sigmoid;1;98,438
bsif+mtcd;17x17;6;-;poly;100;98,385
bsif+mtcd;17x17;6;0,8;poly;100;98,385
bsif+mtcd;3x3;6;0,2;rbf;100;98,385
bsif+mtcd;3x3;6;0,2;rbf;10;98,385
bsif+mtcd;9x9;5;-;rbf;1;98,385
bsif+mtcd;9x9;5;0,8;rbf;1;98,385
bsif+mtcd;9x9;5;0,6;rbf;1;98,385
bsif+mtcd;11x11;11;0,2;rbf;1;98,385
bsif+mtcd;9x9;10;0,2;rbf;1;98,385
bsif+mtcd;9x9;9;0,2;rbf;1;98,385
bsif+mtcd;15x15;5;-;sigmoid;1;98,385
bsif+mtcd;15x15;5;0,8;sigmoid;1;98,385
bsif+mtcd;17x17;9;0,6;sigmoid;10;98,385
bsif+mtcd;17x17;11;0,6;sigmoid;1;98,385
bsif+mtcd;15x15;7;0,4;poly;100;98,333
bsif+mtcd;17x17;6;0,6;poly;100;98,333
bsif+mtcd;9x9;7;0,2;rbf;1;98,333
bsif+mtcd;17x17;11;0,6;poly;100;98,333
bsif+mtcd;11x11;7;0,2;rbf;1;98,333
bsif+mtcd;17x17;11;-;poly;100;98,333
bsif+mtcd;17x17;11;0,8;poly;100;98,333
bsif+mtcd;17x17;11;0,4;poly;100;98,333
bsif+mtcd;17x17;7;0,2;sigmoid;10;98,333
bsif+mtcd;13x13;10;0,6;poly;100;98,281
bsif+mtcd;9x9;5;0,4;rbf;1;98,281
bsif+mtcd;13x13;9;0,4;poly;100;98,281
bsif+mtcd;15x15;5;0,4;sigmoid;1;98,281
bsif+mtcd;17x17;11;0,4;sigmoid;1;98,281
bsif+mtcd;3x3;6;-;rbf;100;98,229
bsif+mtcd;3x3;6;0,8;rbf;100;98,229
bsif+mtcd;3x3;6;0,6;rbf;100;98,229
bsif+mtcd;3x3;6;-;rbf;10;98,229
bsif+mtcd;3x3;6;0,8;rbf;10;98,229
bsif+mtcd;3x3;6;0,6;rbf;10;98,229
bsif+mtcd;17x17;7;0,4;poly;100;98,229
bsif+mtcd;15x15;6;-;poly;100;98,229
bsif+mtcd;15x15;6;0,8;poly;100;98,229
bsif+mtcd;15x15;7;0,6;poly;100;98,229
bsif+mtcd;13x13;10;0,4;poly;100;98,229
bsif+mtcd;15x15;7;-;poly;100;98,229
bsif+mtcd;15x15;7;0,8;poly;100;98,229
bsif+mtcd;13x13;10;-;poly;100;98,229
bsif+mtcd;13x13;10;0,8;poly;100;98,229
bsif+mtcd;3x3;7;-;rbf;100;98,229
bsif+mtcd;3x3;7;0,8;rbf;100;98,229
bsif+mtcd;3x3;7;0,6;rbf;100;98,229
bsif+mtcd;3x3;7;-;rbf;10;98,229
bsif+mtcd;3x3;7;0,8;rbf;10;98,229
bsif+mtcd;3x3;7;0,6;rbf;10;98,229
bsif+mtcd;13x13;9;0,6;poly;100;98,229
bsif+mtcd;17x17;11;0,2;poly;100;98,229
bsif+mtcd;17x17;12;0,2;poly;100;98,229
bsif+mtcd;17x17;5;0,4;sigmoid;10;98,229
bsif+mtcd;17x17;5;-;sigmoid;10;98,229
bsif+mtcd;17x17;5;0,8;sigmoid;10;98,229
bsif+mtcd;17x17;5;0,6;sigmoid;10;98,229
bsif+mtcd;15x15;11;0,4;poly;100;98,177
bsif+mtcd;13x13;5;-;poly;100;98,177
bsif+mtcd;13x13;5;0,8;poly;100;98,177
bsif+mtcd;13x13;5;0,6;poly;100;98,177
bsif+mtcd;3x3;6;0,4;rbf;100;98,177
bsif+mtcd;3x3;6;0,4;rbf;10;98,177
bsif+mtcd;17x17;7;0,6;poly;100;98,177
bsif+mtcd;15x15;6;0,6;poly;100;98,177
bsif+mtcd;15x15;6;0,4;poly;100;98,177
bsif+mtcd;7x7;5;-;poly;100;98,177
bsif+mtcd;7x7;5;0,8;poly;100;98,177
bsif+mtcd;7x7;5;0,6;poly;100;98,177
bsif+mtcd;7x7;5;0,4;poly;100;98,177
bsif+mtcd;3x3;7;0,4;rbf;100;98,177
bsif+mtcd;3x3;7;0,4;rbf;10;98,177
bsif+mtcd;13x13;9;-;poly;100;98,177
bsif+mtcd;13x13;9;0,8;poly;100;98,177
bsif+mtcd;7x7;6;0,4;rbf;1;98,177
bsif+mtcd;17x17;6;-;sigmoid;10;98,177
bsif+mtcd;17x17;6;0,8;sigmoid;10;98,177
bsif+mtcd;17x17;9;0,4;sigmoid;10;98,177
bsif+mtcd;17x17;7;-;poly;100;98,125
bsif+mtcd;17x17;7;0,8;poly;100;98,125
bsif+mtcd;7x7;11;0,2;rbf;100;98,125
bsif+mtcd;7x7;6;-;rbf;1;98,125
bsif+mtcd;7x7;6;0,8;rbf;1;98,125
bsif+mtcd;7x7;6;0,6;rbf;1;98,125
bsif+mtcd;17x17;6;0,6;sigmoid;10;98,125
bsif+mtcd;17x17;5;-;sigmoid;1;98,125
bsif+mtcd;17x17;5;0,8;sigmoid;1;98,125
bsif+mtcd;17x17;6;0,4;sigmoid;10;98,125
bsif+mtcd;13x13;5;0,4;poly;100;98,073
bsif+mtcd;13x13;10;0,2;poly;100;98,073
bsif+mtcd;3x3;7;0,2;rbf;100;98,073
bsif+mtcd;17x17;7;0,2;poly;100;98,073
bsif+mtcd;7x7;11;0,2;rbf;10;98,073
bsif+mtcd;17x17;5;0,6;sigmoid;1;98,073
bsif+mtcd;3x3;7;0,2;rbf;10;98,021
bsif+mtcd;9x9;5;0,4;poly;100;98,021
bsif+mtcd;9x9;5;0,2;poly;100;98,021
bsif+mtcd;5x5;5;0,4;poly;100;98,021
bsif+mtcd;11x11;12;0,2;rbf;1;98,021
bsif+mtcd;17x17;5;0,4;sigmoid;1;98,021
bsif+mtcd;15x15;11;-;poly;100;97,969
bsif+mtcd;15x15;11;0,8;poly;100;97,969
bsif+mtcd;15x15;10;0,4;poly;10;97,969
bsif+mtcd;15x15;11;0,6;poly;100;97,969
bsif+mtcd;11x11;5;0,4;poly;100;97,969
bsif+mtcd;5x5;12;0,2;rbf;10;97,969
bsif+mtcd;13x13;9;0,2;poly;100;97,969
bsif+mtcd;7x7;5;0,2;rbf;1;97,969
bsif+mtcd;15x15;10;0,6;poly;10;97,917
bsif+mtcd;15x15;10;-;poly;10;97,917
bsif+mtcd;15x15;10;0,8;poly;10;97,917
bsif+mtcd;15x15;6;0,2;poly;100;97,917
bsif+mtcd;7x7;5;0,2;poly;100;97,917
bsif+mtcd;11x11;5;0,6;poly;100;97,917
bsif+mtcd;3x3;8;0,4;rbf;100;97,917
bsif+mtcd;3x3;8;0,4;rbf;10;97,917
bsif+mtcd;5x5;5;-;poly;100;97,917
bsif+mtcd;5x5;5;0,8;poly;100;97,917
bsif+mtcd;5x5;5;0,6;poly;100;97,917
bsif+mtcd;5x5;12;0,2;rbf;100;97,917
bsif+mtcd;17x17;12;-;poly;10;97,917
bsif+mtcd;17x17;12;0,8;poly;10;97,917
bsif+mtcd;17x17;12;0,6;poly;10;97,917
bsif+mtcd;17x17;12;0,4;poly;10;97,917
bsif+mtcd;9x9;5;-;poly;100;97,917
bsif+mtcd;9x9;5;0,8;poly;100;97,917
bsif+mtcd;9x9;5;0,6;poly;100;97,917
bsif+mtcd;3x3;8;-;rbf;100;97,917
bsif+mtcd;3x3;8;0,8;rbf;100;97,917
bsif+mtcd;3x3;8;0,6;rbf;100;97,917
bsif+mtcd;3x3;8;-;rbf;10;97,917
bsif+mtcd;3x3;8;0,8;rbf;10;97,917
bsif+mtcd;3x3;8;0,6;rbf;10;97,917
bsif+mtcd;17x17;10;0,4;poly;10;97,917
bsif+mtcd;17x17;8;0,6;sigmoid;100;97,917
bsif+mtcd;15x15;6;-;sigmoid;1;97,917
bsif+mtcd;15x15;6;0,8;sigmoid;1;97,917
bsif+mtcd;17x17;11;-;sigmoid;10;97,917
bsif+mtcd;17x17;11;0,8;sigmoid;10;97,917
bsif+mtcd;17x17;8;-;sigmoid;1;97,917
bsif+mtcd;17x17;8;0,8;sigmoid;1;97,917
bsif+mtcd;11x11;5;-;poly;100;97,865
bsif+mtcd;11x11;5;0,8;poly;100;97,865
bsif+mtcd;13x13;6;0,4;poly;100;97,865
bsif+mtcd;3x3;8;0,2;rbf;100;97,865
bsif+mtcd;3x3;8;0,2;rbf;10;97,865
bsif+mtcd;15x15;7;0,2;poly;100;97,865
bsif+mtcd;17x17;10;0,6;poly;10;97,865
bsif+mtcd;11x11;8;0,2;rbf;1;97,865
bsif+mtcd;13x13;8;0,2;rbf;1;97,865
bsif+mtcd;17x17;8;-;sigmoid;100;97,865
bsif+mtcd;17x17;8;0,8;sigmoid;100;97,865
bsif+mtcd;5x5;5;0,6;rbf;1;97,865
bsif+mtcd;5x5;5;-;rbf;1;97,865
bsif+mtcd;5x5;5;0,8;rbf;1;97,865
bsif+mtcd;15x15;6;0,6;sigmoid;1;97,865
bsif+mtcd;17x17;8;0,6;sigmoid;1;97,865
bsif+mtcd;15x15;11;0,2;poly;100;97,813
bsif+mtcd;17x17;10;-;poly;10;97,813
bsif+mtcd;17x17;10;0,8;poly;10;97,813
bsif+mtcd;17x17;11;0,6;sigmoid;10;97,813
bsif+mtcd;17x17;6;-;sigmoid;1;97,813
bsif+mtcd;17x17;6;0,8;sigmoid;1;97,813
bsif+mtcd;17x17;6;0,6;sigmoid;1;97,813
bsif+mtcd;13x13;6;0,6;poly;100;97,812
bsif+mtcd;13x13;5;0,2;poly;100;97,812
bsif+mtcd;5x5;5;0,4;rbf;1;97,812
bsif+mtcd;13x13;6;-;poly;100;97,76
bsif+mtcd;13x13;6;0,8;poly;100;97,76
bsif+mtcd;17x17;9;0,4;poly;10;97,76
bsif+mtcd;17x17;12;-;sigmoid;10;97,76
bsif+mtcd;17x17;12;0,8;sigmoid;10;97,76
bsif+mtcd;17x17;12;0,6;sigmoid;10;97,76
bsif+mtcd;17x17;12;0,2;poly;10;97,76
bsif+mtcd;7x7;9;-;rbf;1;97,76
bsif+mtcd;7x7;9;0,8;rbf;1;97,76
bsif+mtcd;15x15;6;0,4;sigmoid;1;97,76
bsif+mtcd;15x15;8;0,2;poly;100;97,708
bsif+mtcd;7x7;9;0,6;rbf;1;97,708
bsif+mtcd;15x15;7;-;sigmoid;100;97,708
bsif+mtcd;15x15;7;0,8;sigmoid;100;97,708
bsif+mtcd;17x17;8;0,4;sigmoid;1;97,708
bsif+mtcd;15x15;8;0,4;poly;100;97,656
bsif+mtcd;17x17;9;-;poly;10;97,656
bsif+mtcd;17x17;9;0,8;poly;10;97,656
bsif+mtcd;17x17;9;0,6;poly;10;97,656
bsif+mtcd;17x17;9;0,2;poly;10;97,656
bsif+mtcd;7x7;9;0,4;rbf;1;97,656
bsif+mtcd;9x9;5;0,2;rbf;1;97,656
bsif+mtcd;5x5;5;0,2;poly;100;97,656
bsif+mtcd;15x15;7;0,6;sigmoid;100;97,656
bsif+mtcd;13x13;12;0,2;rbf;1;97,656
bsif+mtcd;17x17;6;-;sigmoid;100;97,656
bsif+mtcd;17x17;6;0,8;sigmoid;100;97,656
bsif+mtcd;17x17;8;0,2;sigmoid;10;97,656
bsif+mtcd;17x17;9;-;sigmoid;1;97,656
bsif+mtcd;17x17;9;0,8;sigmoid;1;97,656
bsif+mtcd;15x15;10;0,2;poly;10;97,604
bsif+mtcd;15x15;9;0,4;poly;10;97,604
bsif+mtcd;13x13;10;0,6;poly;10;97,604
bsif+mtcd;13x13;10;0,4;poly;10;97,604
bsif+mtcd;9x9;8;0,2;rbf;1;97,604
bsif+mtcd;17x17;8;0,4;sigmoid;100;97,604
bsif+mtcd;17x17;6;0,6;sigmoid;100;97,604
bsif+mtcd;17x17;6;0,4;sigmoid;100;97,604
bsif+mtcd;17x17;6;0,4;sigmoid;1;97,604
bsif+mtcd;17x17;9;0,6;sigmoid;1;97,604
bsif+mtcd;15x15;9;-;poly;10;97,552
bsif+mtcd;15x15;9;0,8;poly;10;97,552
bsif+mtcd;15x15;9;0,6;poly;10;97,552
bsif+mtcd;17x17;12;0,4;sigmoid;10;97,552
bsif+mtcd;17x17;8;0,4;poly;10;97,552
bsif+mtcd;11x11;7;0,4;poly;100;97,552
bsif+mtcd;13x13;7;0,4;poly;100;97,552
bsif+mtcd;13x13;10;-;poly;10;97,552
bsif+mtcd;13x13;10;0,8;poly;10;97,552
bsif+mtcd;15x15;7;0,4;sigmoid;100;97,552
bsif+mtcd;17x17;9;0,4;sigmoid;1;97,552
bsif+mtcd;15x15;8;-;poly;100;97,5
bsif+mtcd;15x15;8;0,8;poly;100;97,5
bsif+mtcd;15x15;8;0,6;poly;100;97,5
bsif+mtcd;11x11;10;0,4;poly;100;97,5
bsif+mtcd;17x17;8;0,6;poly;10;97,5
bsif+mtcd;17x17;11;-;poly;10;97,5
bsif+mtcd;17x17;11;0,8;poly;10;97,5
bsif+mtcd;17x17;11;0,6;poly;10;97,5
bsif+mtcd;11x11;9;0,2;poly;100;97,5
bsif+mtcd;17x17;7;0,2;sigmoid;1;97,5
bsif+mtcd;11x11;5;0,2;poly;100;97,448
bsif+mtcd;11x11;10;0,6;poly;100;97,448
bsif+mtcd;15x15;7;0,6;poly;10;97,448
bsif+mtcd;11x11;7;0,6;poly;100;97,448
bsif+mtcd;15x15;7;-;poly;10;97,448
bsif+mtcd;15x15;7;0,8;poly;10;97,448
bsif+mtcd;11x11;10;0,2;poly;100;97,448
bsif+mtcd;17x17;11;0,4;poly;10;97,448
bsif+mtcd;13x13;7;0,6;poly;100;97,448
bsif+mtcd;17x17;10;0,2;poly;10;97,448
bsif+mtcd;9x9;11;0,2;rbf;1;97,448
bsif+mtcd;7x7;10;-;rbf;1;97,448
bsif+mtcd;7x7;10;0,8;rbf;1;97,448
bsif+mtcd;7x7;10;0,6;rbf;1;97,448
bsif+mtcd;7x7;7;0,6;rbf;1;97,448
bsif+mtcd;17x17;5;0,6;sigmoid;100;97,448
bsif+mtcd;11x11;10;-;poly;100;97,396
bsif+mtcd;11x11;10;0,8;poly;100;97,396
bsif+mtcd;17x17;8;-;poly;10;97,396
bsif+mtcd;17x17;8;0,8;poly;10;97,396
bsif+mtcd;13x13;11;0,4;poly;100;97,396
bsif+mtcd;15x15;7;0,4;poly;10;97,396
bsif+mtcd;13x13;7;-;poly;100;97,396
bsif+mtcd;13x13;7;0,8;poly;100;97,396
bsif+mtcd;11x11;6;0,2;rbf;1;97,396
bsif+mtcd;11x11;5;0,2;rbf;1;97,396
bsif+mtcd;17x17;11;0,4;sigmoid;10;97,396
bsif+mtcd;7x7;10;0,4;rbf;1;97,396
bsif+mtcd;7x7;7;-;rbf;1;97,396
bsif+mtcd;7x7;7;0,8;rbf;1;97,396
bsif+mtcd;17x17;10;-;sigmoid;1;97,396
